"No.","Time","Source","Destination","Protocol","Length","Info"
"186","44.204294","::1","::1","TCP","86","80  >  38418 [ACK] Seq=1 Ack=148 Win=65408 Len=0 TSval=1131661504 TSecr=1131661504"
"187","44.204675","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"188","44.204690","::1","::1","TCP","86","38418  >  80 [ACK] Seq=148 Ack=433 Win=65152 Len=0 TSval=1131661505 TSecr=1131661505"
"189","44.204801","::1","::1","TCP","86","38418  >  80 [FIN, ACK] Seq=148 Ack=433 Win=65536 Len=0 TSval=1131661505 TSecr=1131661505"
"190","44.204859","::1","::1","TCP","86","80  >  38418 [FIN, ACK] Seq=433 Ack=149 Win=65536 Len=0 TSval=1131661505 TSecr=1131661505"
"191","44.204874","::1","::1","TCP","86","38418  >  80 [ACK] Seq=149 Ack=434 Win=65536 Len=0 TSval=1131661505 TSecr=1131661505"
"192","47.218066","::1","::1","TCP","94","38424  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131664518 TSecr=0 WS=128"
"193","47.218081","::1","::1","TCP","94","80  >  38424 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131664518 TSecr=1131664518 WS=128"
"194","47.218093","::1","::1","TCP","86","38424  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131664518 TSecr=1131664518"
"195","47.218123","::1","::1","HTTP","168","GET /login.php HTTP/1.1 "
"196","47.218154","::1","::1","TCP","86","80  >  38424 [ACK] Seq=1 Ack=83 Win=65408 Len=0 TSval=1131664518 TSecr=1131664518"
"197","47.218413","::1","::1","HTTP","602","HTTP/1.1 200 OK "
"198","47.218426","::1","::1","TCP","86","38424  >  80 [ACK] Seq=83 Ack=517 Win=65024 Len=0 TSval=1131664519 TSecr=1131664519"
"199","47.218518","::1","::1","TCP","86","38424  >  80 [FIN, ACK] Seq=83 Ack=517 Win=65536 Len=0 TSval=1131664519 TSecr=1131664519"
"200","47.218571","::1","::1","TCP","86","80  >  38424 [FIN, ACK] Seq=517 Ack=84 Win=65536 Len=0 TSval=1131664519 TSecr=1131664519"
"201","47.218586","::1","::1","TCP","86","38424  >  80 [ACK] Seq=84 Ack=518 Win=65536 Len=0 TSval=1131664519 TSecr=1131664519"
"202","49.231325","::1","::1","TCP","94","56126  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131666531 TSecr=0 WS=128"
"203","49.231343","::1","::1","TCP","94","80  >  56126 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131666531 TSecr=1131666531 WS=128"
"204","49.231380","::1","::1","TCP","86","56126  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131666531 TSecr=1131666531"
"205","49.231432","::1","::1","HTTP","171","GET /products.php HTTP/1.1 "
"206","49.231465","::1","::1","TCP","86","80  >  56126 [ACK] Seq=1 Ack=86 Win=65408 Len=0 TSval=1131666532 TSecr=1131666532"
"207","49.231745","::1","::1","HTTP","531","HTTP/1.1 200 OK "
"208","49.231761","::1","::1","TCP","86","56126  >  80 [ACK] Seq=86 Ack=446 Win=65152 Len=0 TSval=1131666532 TSecr=1131666532"
"209","49.231882","::1","::1","TCP","86","56126  >  80 [FIN, ACK] Seq=86 Ack=446 Win=65536 Len=0 TSval=1131666532 TSecr=1131666532"
"210","49.231959","::1","::1","TCP","86","80  >  56126 [FIN, ACK] Seq=446 Ack=87 Win=65536 Len=0 TSval=1131666532 TSecr=1131666532"
"211","49.231976","::1","::1","TCP","86","56126  >  80 [ACK] Seq=87 Ack=447 Win=65536 Len=0 TSval=1131666532 TSecr=1131666532"
"212","51.243314","::1","::1","TCP","94","56130  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131668543 TSecr=0 WS=128"
"213","51.243332","::1","::1","TCP","94","80  >  56130 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131668543 TSecr=1131668543 WS=128"
"214","51.243346","::1","::1","TCP","86","56130  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131668543 TSecr=1131668543"
"215","51.243409","::1","::1","HTTP","170","GET /profile.php HTTP/1.1 "
"216","51.243443","::1","::1","TCP","86","80  >  56130 [ACK] Seq=1 Ack=85 Win=65408 Len=0 TSval=1131668544 TSecr=1131668544"
"217","51.243696","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"218","51.243712","::1","::1","TCP","86","56130  >  80 [ACK] Seq=85 Ack=433 Win=65152 Len=0 TSval=1131668544 TSecr=1131668544"
"219","51.243813","::1","::1","TCP","86","56130  >  80 [FIN, ACK] Seq=85 Ack=433 Win=65536 Len=0 TSval=1131668544 TSecr=1131668544"
"220","51.243883","::1","::1","TCP","86","80  >  56130 [FIN, ACK] Seq=433 Ack=86 Win=65536 Len=0 TSval=1131668544 TSecr=1131668544"
"221","51.243899","::1","::1","TCP","86","56130  >  80 [ACK] Seq=86 Ack=434 Win=65536 Len=0 TSval=1131668544 TSecr=1131668544"
"222","51.323513","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=364 Ack=3783 Win=512 Len=0 TSval=2286998212 TSecr=2286983108"
"223","51.323529","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=3783 Ack=365 Win=512 Len=0 TSval=2286998212 TSecr=2286983108"
"224","51.323539","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=3782 Ack=365 Win=512 Len=0 TSval=2286998212 TSecr=2286983108"
"225","51.323547","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 45674  >  20201 [ACK] Seq=365 Ack=3783 Win=512 Len=0 TSval=2286998212 TSecr=2286998212"
"226","55.419523","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 55932  >  20202 [ACK] Seq=364 Ack=24083 Win=65536 Len=0 TSval=2287002308 TSecr=2286987169"
"227","55.419541","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20202  >  55932 [ACK] Seq=24083 Ack=365 Win=65536 Len=0 TSval=2287002308 TSecr=2286987169"
"228","60.261119","::1","::1","TCP","94","36186  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131677561 TSecr=0 WS=128"
"229","60.261137","::1","::1","TCP","94","80  >  36186 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131677561 TSecr=1131677561 WS=128"
"230","60.261152","::1","::1","TCP","86","36186  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131677561 TSecr=1131677561"
"231","60.261184","::1","::1","HTTP","189","GET /login.php?user=test' OR '1'='1 HTTP/1.1 "
"232","60.261217","::1","::1","TCP","86","80  >  36186 [ACK] Seq=1 Ack=104 Win=65408 Len=0 TSval=1131677561 TSecr=1131677561"
"233","60.261407","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"234","60.261420","::1","::1","TCP","86","36186  >  80 [ACK] Seq=104 Ack=541 Win=65024 Len=0 TSval=1131677562 TSecr=1131677562"
"235","60.261489","::1","::1","TCP","86","36186  >  80 [FIN, ACK] Seq=104 Ack=541 Win=65536 Len=0 TSval=1131677562 TSecr=1131677562"
"236","60.261502","::1","::1","TCP","86","80  >  36186 [FIN, ACK] Seq=541 Ack=105 Win=65536 Len=0 TSval=1131677562 TSecr=1131677562"
"237","60.261516","::1","::1","TCP","86","36186  >  80 [ACK] Seq=105 Ack=542 Win=65536 Len=0 TSval=1131677562 TSecr=1131677562"
"238","61.278424","::1","::1","TCP","94","36196  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131678579 TSecr=0 WS=128"
"239","61.278442","::1","::1","TCP","94","80  >  36196 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131678579 TSecr=1131678579 WS=128"
"240","61.278458","::1","::1","TCP","86","36196  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131678579 TSecr=1131678579"
"241","61.278494","::1","::1","HTTP","188","GET /login.php?user=test' OR 1=1-- HTTP/1.1 "
"242","61.278531","::1","::1","TCP","86","80  >  36196 [ACK] Seq=1 Ack=103 Win=65408 Len=0 TSval=1131678579 TSecr=1131678579"
"243","61.278704","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"244","61.278720","::1","::1","TCP","86","36196  >  80 [ACK] Seq=103 Ack=541 Win=65024 Len=0 TSval=1131678579 TSecr=1131678579"
"245","61.278802","::1","::1","TCP","86","36196  >  80 [FIN, ACK] Seq=103 Ack=541 Win=65536 Len=0 TSval=1131678579 TSecr=1131678579"
"246","61.278810","::1","::1","TCP","86","80  >  36196 [FIN, ACK] Seq=541 Ack=104 Win=65536 Len=0 TSval=1131678579 TSecr=1131678579"
"247","61.278826","::1","::1","TCP","86","36196  >  80 [ACK] Seq=104 Ack=542 Win=65536 Len=0 TSval=1131678579 TSecr=1131678579"
"248","63.290275","::1","::1","TCP","94","36202  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131680590 TSecr=0 WS=128"
"249","63.290292","::1","::1","TCP","94","80  >  36202 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131680590 TSecr=1131680590 WS=128"
"250","63.290306","::1","::1","TCP","86","36202  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131680590 TSecr=1131680590"
"251","63.290338","::1","::1","HTTP","186","GET /login.php?user=testadmin'-- HTTP/1.1 "
"252","63.290372","::1","::1","TCP","86","80  >  36202 [ACK] Seq=1 Ack=101 Win=65408 Len=0 TSval=1131680590 TSecr=1131680590"
"253","63.290641","::1","::1","HTTP","602","HTTP/1.1 200 OK "
"254","63.290657","::1","::1","TCP","86","36202  >  80 [ACK] Seq=101 Ack=517 Win=65024 Len=0 TSval=1131680591 TSecr=1131680591"
"255","63.290756","::1","::1","TCP","86","36202  >  80 [FIN, ACK] Seq=101 Ack=517 Win=65536 Len=0 TSval=1131680591 TSecr=1131680591"
"256","63.290808","::1","::1","TCP","86","80  >  36202 [FIN, ACK] Seq=517 Ack=102 Win=65536 Len=0 TSval=1131680591 TSecr=1131680591"
"257","63.290822","::1","::1","TCP","86","36202  >  80 [ACK] Seq=102 Ack=518 Win=65536 Len=0 TSval=1131680591 TSecr=1131680591"
"258","64.303854","::1","::1","TCP","94","36216  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131681604 TSecr=0 WS=128"
"259","64.303871","::1","::1","TCP","94","80  >  36216 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131681604 TSecr=1131681604 WS=128"
"260","64.303885","::1","::1","TCP","86","36216  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131681604 TSecr=1131681604"
"261","64.303919","::1","::1","HTTP","189","GET /login.php?user=test' OR 'x'='x HTTP/1.1 "
"262","64.303956","::1","::1","TCP","86","80  >  36216 [ACK] Seq=1 Ack=104 Win=65408 Len=0 TSval=1131681604 TSecr=1131681604"
"263","64.304139","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"264","64.304153","::1","::1","TCP","86","36216  >  80 [ACK] Seq=104 Ack=541 Win=65024 Len=0 TSval=1131681604 TSecr=1131681604"
"265","64.304222","::1","::1","TCP","86","36216  >  80 [FIN, ACK] Seq=104 Ack=541 Win=65536 Len=0 TSval=1131681604 TSecr=1131681604"
"266","64.304223","::1","::1","TCP","86","80  >  36216 [FIN, ACK] Seq=541 Ack=104 Win=65536 Len=0 TSval=1131681604 TSecr=1131681604"
"267","64.304229","::1","::1","TCP","86","36216  >  80 [ACK] Seq=105 Ack=542 Win=65536 Len=0 TSval=1131681604 TSecr=1131681604"
"268","64.304229","::1","::1","TCP","86","80  >  36216 [ACK] Seq=542 Ack=105 Win=65536 Len=0 TSval=1131681604 TSecr=1131681604"
"269","66.105774","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"270","66.108409","127.0.0.1","127.0.0.1","HTTP","3851","HTTP/1.1 200 OK  (text/plain)"
"271","66.108427","127.0.0.1","127.0.0.1","TCP","66","45674  >  20201 [ACK] Seq=729 Ack=7568 Win=493 Len=0 TSval=2287012997 TSecr=2287012997"
"272","66.316818","::1","::1","TCP","94","36232  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131683617 TSecr=0 WS=128"
"273","66.316834","::1","::1","TCP","94","80  >  36232 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131683617 TSecr=1131683617 WS=128"
"274","66.316847","::1","::1","TCP","86","36232  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131683617 TSecr=1131683617"
"275","66.316878","::1","::1","HTTP","197","GET /search.php?q=<script>alert(1)</script> HTTP/1.1 "
"276","66.316910","::1","::1","TCP","86","80  >  36232 [ACK] Seq=1 Ack=112 Win=65408 Len=0 TSval=1131683617 TSecr=1131683617"
"277","66.317168","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"278","66.317183","::1","::1","TCP","86","36232  >  80 [ACK] Seq=112 Ack=433 Win=65152 Len=0 TSval=1131683617 TSecr=1131683617"
"279","66.317278","::1","::1","TCP","86","36232  >  80 [FIN, ACK] Seq=112 Ack=433 Win=65536 Len=0 TSval=1131683617 TSecr=1131683617"
"280","66.317314","::1","::1","TCP","86","80  >  36232 [FIN, ACK] Seq=433 Ack=113 Win=65536 Len=0 TSval=1131683617 TSecr=1131683617"
"281","66.317327","::1","::1","TCP","86","36232  >  80 [ACK] Seq=113 Ack=434 Win=65536 Len=0 TSval=1131683617 TSecr=1131683617"
"282","66.547570","127.0.0.1","127.0.0.1","TCP","66","20202  >  55932 [FIN, ACK] Seq=24083 Ack=365 Win=65536 Len=0 TSval=2287013436 TSecr=2286987169"
"283","66.547706","127.0.0.1","127.0.0.1","TCP","66","55932  >  20202 [FIN, ACK] Seq=365 Ack=24084 Win=65536 Len=0 TSval=2287013436 TSecr=2287013436"
"284","66.547733","127.0.0.1","127.0.0.1","TCP","66","20202  >  55932 [ACK] Seq=24084 Ack=366 Win=65536 Len=0 TSval=2287013436 TSecr=2287013436"
"285","69.328704","::1","::1","TCP","94","60130  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131686629 TSecr=0 WS=128"
"286","69.328720","::1","::1","TCP","94","80  >  60130 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131686629 TSecr=1131686629 WS=128"
"287","69.328735","::1","::1","TCP","86","60130  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131686629 TSecr=1131686629"
"288","69.328767","::1","::1","HTTP","204","GET /comment.php?text=<img src=x onerror=alert(1)> HTTP/1.1 "
"289","69.328800","::1","::1","TCP","86","80  >  60130 [ACK] Seq=1 Ack=119 Win=65408 Len=0 TSval=1131686629 TSecr=1131686629"
"290","69.328976","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"291","69.328988","::1","::1","TCP","86","60130  >  80 [ACK] Seq=119 Ack=541 Win=65024 Len=0 TSval=1131686629 TSecr=1131686629"
"292","69.329050","::1","::1","TCP","86","60130  >  80 [FIN, ACK] Seq=119 Ack=541 Win=65536 Len=0 TSval=1131686629 TSecr=1131686629"
"293","69.329058","::1","::1","TCP","86","80  >  60130 [FIN, ACK] Seq=541 Ack=120 Win=65536 Len=0 TSval=1131686629 TSecr=1131686629"
"294","69.329072","::1","::1","TCP","86","60130  >  80 [ACK] Seq=120 Ack=542 Win=65536 Len=0 TSval=1131686629 TSecr=1131686629"
"295","71.346164","::1","::1","TCP","94","60142  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131688646 TSecr=0 WS=128"
"296","71.346181","::1","::1","TCP","94","80  >  60142 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131688646 TSecr=1131688646 WS=128"
"297","71.346195","::1","::1","TCP","86","60142  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131688646 TSecr=1131688646"
"298","71.346231","::1","::1","HTTP","196","GET /download.php?file=../../../etc/passwd HTTP/1.1 "
"299","71.346266","::1","::1","TCP","86","80  >  60142 [ACK] Seq=1 Ack=111 Win=65408 Len=0 TSval=1131688646 TSecr=1131688646"
"300","71.346514","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"301","71.346529","::1","::1","TCP","86","60142  >  80 [ACK] Seq=111 Ack=433 Win=65152 Len=0 TSval=1131688647 TSecr=1131688647"
"302","71.346668","::1","::1","TCP","86","60142  >  80 [FIN, ACK] Seq=111 Ack=433 Win=65536 Len=0 TSval=1131688647 TSecr=1131688647"
"303","71.346780","::1","::1","TCP","86","80  >  60142 [FIN, ACK] Seq=433 Ack=112 Win=65536 Len=0 TSval=1131688647 TSecr=1131688647"
"304","71.346796","::1","::1","TCP","86","60142  >  80 [ACK] Seq=112 Ack=434 Win=65536 Len=0 TSval=1131688647 TSecr=1131688647"
"305","73.362059","::1","::1","TCP","94","60154  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131690662 TSecr=0 WS=128"
"306","73.362078","::1","::1","TCP","94","80  >  60154 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131690662 TSecr=1131690662 WS=128"
"307","73.362092","::1","::1","TCP","86","60154  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131690662 TSecr=1131690662"
"308","73.362137","::1","::1","HTTP","195","GET /view.php?page=../../../../etc/shadow HTTP/1.1 "
"309","73.362175","::1","::1","TCP","86","80  >  60154 [ACK] Seq=1 Ack=110 Win=65408 Len=0 TSval=1131690662 TSecr=1131690662"
"310","73.362454","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"311","73.362470","::1","::1","TCP","86","60154  >  80 [ACK] Seq=110 Ack=433 Win=65152 Len=0 TSval=1131690663 TSecr=1131690663"
"312","73.362612","::1","::1","TCP","86","60154  >  80 [FIN, ACK] Seq=110 Ack=433 Win=65536 Len=0 TSval=1131690663 TSecr=1131690663"
"313","73.362676","::1","::1","TCP","86","80  >  60154 [FIN, ACK] Seq=433 Ack=111 Win=65536 Len=0 TSval=1131690663 TSecr=1131690663"
"314","73.362691","::1","::1","TCP","86","60154  >  80 [ACK] Seq=111 Ack=434 Win=65536 Len=0 TSval=1131690663 TSecr=1131690663"
"315","77.375528","::1","::1","TCP","94","60166  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131694676 TSecr=0 WS=128"
"316","77.375546","::1","::1","TCP","94","80  >  60166 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131694676 TSecr=1131694676 WS=128"
"317","77.375560","::1","::1","TCP","86","60166  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131694676 TSecr=1131694676"
"318","77.375594","::1","::1","HTTP","159","GET / HTTP/1.1 "
"319","77.375629","::1","::1","TCP","86","80  >  60166 [ACK] Seq=1 Ack=74 Win=65408 Len=0 TSval=1131694676 TSecr=1131694676"
"320","77.375949","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"321","77.375966","::1","::1","TCP","86","60166  >  80 [ACK] Seq=74 Ack=494 Win=65152 Len=0 TSval=1131694676 TSecr=1131694676"
"322","77.376105","::1","::1","TCP","86","60166  >  80 [FIN, ACK] Seq=74 Ack=494 Win=65536 Len=0 TSval=1131694676 TSecr=1131694676"
"323","77.376181","::1","::1","TCP","86","80  >  60166 [FIN, ACK] Seq=494 Ack=75 Win=65536 Len=0 TSval=1131694676 TSecr=1131694676"
"324","77.376198","::1","::1","TCP","86","60166  >  80 [ACK] Seq=75 Ack=495 Win=65536 Len=0 TSval=1131694676 TSecr=1131694676"
"325","81.275515","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=7567 Ack=729 Win=512 Len=0 TSval=2287028164 TSecr=2287012997"
"326","81.275516","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=728 Ack=7568 Win=512 Len=0 TSval=2287028164 TSecr=2287012997"
"327","81.275534","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=7568 Ack=729 Win=512 Len=0 TSval=2287028164 TSecr=2287012997"
"328","81.275534","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 271#1] 45674  >  20201 [ACK] Seq=729 Ack=7568 Win=512 Len=0 TSval=2287028164 TSecr=2287012997"
"329","87.392275","::1","::1","TCP","94","49502  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131704692 TSecr=0 WS=128"
"330","87.392293","::1","::1","TCP","94","80  >  49502 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131704692 TSecr=1131704692 WS=128"
"331","87.392307","::1","::1","TCP","86","49502  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131704692 TSecr=1131704692"
"332","87.392338","::1","::1","HTTP","205","GET /login.php?username=admin' OR '1'='1&password=x HTTP/1.1 "
"333","87.392372","::1","::1","TCP","86","80  >  49502 [ACK] Seq=1 Ack=120 Win=65408 Len=0 TSval=1131704692 TSecr=1131704692"
"334","87.392554","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"335","87.392566","::1","::1","TCP","86","49502  >  80 [ACK] Seq=120 Ack=541 Win=65024 Len=0 TSval=1131704693 TSecr=1131704693"
"336","87.392635","::1","::1","TCP","86","49502  >  80 [FIN, ACK] Seq=120 Ack=541 Win=65536 Len=0 TSval=1131704693 TSecr=1131704693"
"337","87.392638","::1","::1","TCP","86","80  >  49502 [FIN, ACK] Seq=541 Ack=120 Win=65536 Len=0 TSval=1131704693 TSecr=1131704693"
"338","87.392644","::1","::1","TCP","86","80  >  49502 [ACK] Seq=542 Ack=121 Win=65536 Len=0 TSval=1131704693 TSecr=1131704693"
"339","87.392644","::1","::1","TCP","86","49502  >  80 [ACK] Seq=121 Ack=542 Win=65536 Len=0 TSval=1131704693 TSecr=1131704693"
"340","88.403251","::1","::1","TCP","94","49512  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131705703 TSecr=0 WS=128"
"341","88.403263","::1","::1","TCP","94","80  >  49512 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131705703 TSecr=1131705703 WS=128"
"342","88.403275","::1","::1","TCP","86","49512  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131705703 TSecr=1131705703"
"343","88.403303","::1","::1","HTTP","204","GET /login.php?username=admin' OR 1=1--&password=x HTTP/1.1 "
"344","88.403329","::1","::1","TCP","86","80  >  49512 [ACK] Seq=1 Ack=119 Win=65408 Len=0 TSval=1131705703 TSecr=1131705703"
"345","88.403480","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"346","88.403493","::1","::1","TCP","86","49512  >  80 [ACK] Seq=119 Ack=541 Win=65024 Len=0 TSval=1131705704 TSecr=1131705704"
"347","88.403544","::1","::1","TCP","86","80  >  49512 [FIN, ACK] Seq=541 Ack=119 Win=65536 Len=0 TSval=1131705704 TSecr=1131705704"
"348","88.403547","::1","::1","TCP","86","49512  >  80 [FIN, ACK] Seq=119 Ack=541 Win=65536 Len=0 TSval=1131705704 TSecr=1131705704"
"349","88.403552","::1","::1","TCP","86","80  >  49512 [ACK] Seq=542 Ack=120 Win=65536 Len=0 TSval=1131705704 TSecr=1131705704"
"350","88.403558","::1","::1","TCP","86","49512  >  80 [ACK] Seq=120 Ack=542 Win=65536 Len=0 TSval=1131705704 TSecr=1131705704"
"351","89.413321","::1","::1","TCP","94","34412  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131706713 TSecr=0 WS=128"
"352","89.413334","::1","::1","TCP","94","80  >  34412 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131706713 TSecr=1131706713 WS=128"
"353","89.413345","::1","::1","TCP","86","34412  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131706713 TSecr=1131706713"
"354","89.413370","::1","::1","HTTP","202","GET /login.php?username=adminadmin'--&password=x HTTP/1.1 "
"355","89.413398","::1","::1","TCP","86","80  >  34412 [ACK] Seq=1 Ack=117 Win=65408 Len=0 TSval=1131706714 TSecr=1131706714"
"356","89.413593","::1","::1","HTTP","602","HTTP/1.1 200 OK "
"357","89.413607","::1","::1","TCP","86","34412  >  80 [ACK] Seq=117 Ack=517 Win=65024 Len=0 TSval=1131706714 TSecr=1131706714"
"358","89.413715","::1","::1","TCP","86","34412  >  80 [FIN, ACK] Seq=117 Ack=517 Win=65536 Len=0 TSval=1131706714 TSecr=1131706714"
"359","89.413747","::1","::1","TCP","86","80  >  34412 [FIN, ACK] Seq=517 Ack=118 Win=65536 Len=0 TSval=1131706714 TSecr=1131706714"
"360","89.413760","::1","::1","TCP","86","34412  >  80 [ACK] Seq=118 Ack=518 Win=65536 Len=0 TSval=1131706714 TSecr=1131706714"
